swid,ref_idvl_id,exprnc_id,tkt_mod_id,new_ats_gst_id,new_sls_txn_id,new_sls_txn_dssn_id,old_sls_txn_id,old_sls_txn_dssn_id,new_ats_prod_id,new_prod_ds,new_price_subtyp_nm,new_tkt_vld_strt_dt,new_tkt_exp_d,old_tkt_vld_strt_dt,old_tkt_exp_dt,new_atsr_tkt_id,old_ats_prod_id,orig_prod_ds,orig_price_subtyp_nm,old_atsr_tkt_id,old_sls_txn_dt,new_sls_txn_dt,sls_txn_typ_cd,net_sls_am,ti2_txn_idvl_id,GST_ID,MINOR_GST_IN,EML_NULL_IN,ADDR_NULL_IN,ST_CD,ADDR_PSTL_CD,CNTRY_ID,RSDNC_CD,SOCAL_IN,FLRES_IN,US_TERR_IN,DMA_CD,DMA_DESC,DMA_DVSN_NM,DMR_RGN_NM,HSHOLD_LIFESTAGE,DVC_MBR_IN,DVC_LEAD_IN,DLR_ACTV_AP_IN,DLR_LPSD_AP_IN,DLR_LPSD_AP_DAYS,WDW_ACTV_AP_IN,WDW_LPSD_AP_IN,WDW_LPSD_AP_DAYS,ABD_INHOUSE_IN,AUL_INHOUSE_IN,BCH_INHOUSE_IN,DCL_INHOUSE_IN,DLR_INHOUSE_IN,WDW_INHOUSE_IN,ABD_PST_STY_IN,ABD_PST_STY_CNT,ABD_MAX_PST_STY_DT,AUL_PST_STY_IN,AUL_PST_STY_CNT,AUL_MAX_PST_STY_DT,BCH_PST_STY_IN,BCH_PST_STY_CNT,BCH_MAX_PST_STY_DT,DCL_PST_STY_IN,DCL_PST_STY_CNT,DCL_MAX_PST_STY_DT,DLR_PST_STY_CNT,DLR_MAX_PST_STY_DT,DLR_PST_STY_IN,DLR_GNH_PST_STY_IN,DLR_GNH_PST_STY_CNT,DLR_GNH_MAX_PST_STY_DT,WDW_PST_STY_IN,WDW_PST_STY_CNT,WDW_MAX_PST_STY_DT,ABD_BKNG_IN,ABD_MAX_BKNG_DT,AUL_BKNG_IN,AUL_MAX_BKNG_DT,BCH_BKNG_IN,BCH_MAX_BKNG_DT,DCL_BKNG_IN,DCL_MAX_BKNG_DT,DLR_BKNG_IN,DLR_MAX_BKNG_DT,WDW_BKNG_IN,WDW_MAX_BKNG_DT,ABD_FUT_STY_IN,ABD_MIN_FUT_ARVL_DT,AUL_FUT_STY_IN,AUL_MIN_FUT_ARVL_DT,BCH_FUT_STY_IN,BCH_MIN_FUT_ARVL_DT,DCL_FUT_STY_IN,DCL_MIN_FUT_ARVL_DT,DLR_FUT_STY_IN,DLR_MIN_FUT_ARVL_DT,DLR_GNH_FUT_STY_IN,DLR_GNH_MIN_FUT_ARVL_DT,WDW_FUT_STY_IN,WDW_MIN_FUT_ARVL_DT,ABD_CNCL_IN,ABD_MAX_CNCL_DT,AUL_CNCL_IN,AUL_MAX_CNCL_DT,BCH_CNCL_IN,BCH_MAX_CNCL_DT,DCL_CNCL_IN,DCL_MAX_CNCL_DT,DLR_CNCL_IN,DLR_MAX_CNCL_DT,WDW_CNCL_IN,WDW_MAX_CNCL_DT,AUL_SHOP_IN,AUL_MAX_SHP_DT,BCH_SHOP_IN,BCH_MAX_SHP_DT,DLR_SHOP_IN,DLR_MAX_SHP_DT,WDW_SHOP_IN,WDW_MAX_SHP_DT,ABD_HR_IN,ABD_MAX_HR_DT,AUL_HR_IN,AUL_MAX_HR_DT,DCL_HR_IN,DCL_MAX_HR_DT,DLR_HR_IN,DLR_MAX_HR_DT,WDW_HR_IN,WDW_MAX_HR_DT,ABD_CLTRL_IN,ABD_MAX_CLTRL_DT,AUL_CLTRL_IN,AUL_MAX_CLTRL_DT,DCL_CLTRL_IN,DCL_MAX_CLTRL_DT,DLR_CLTRL_IN,DLR_MAX_CLTRL_DT,WDW_CLTRL_IN,WDW_MAX_CLTRL_DT,DLR_STKFIG_IN,DLR_MAX_STKFIG_DT,WDW_STKFIG_IN,WDW_MAX_STKFIG_DT,DLR_DINE_IN,DLR_MAX_DINE_DT,WDW_DINE_IN,WDW_MAX_DINE_DT,DLR_PFE_IN,DLR_MAX_PFE_DT,WDW_PFE_IN,WDW_MAX_PFE_DT,REG_IN,MAX_REG_DT,AUL_DPI_PHOTO_IN,AUL_MAX_ACTV_CAPTR_DT,DLR_DPI_PHOTO_IN,DLR_MAX_ACTV_CAPTR_DT,WDW_DPI_PHOTO_IN,WDW_MAX_ACTV_CAPTR_DT,DS_ORD_IN,DS_MAX_ORD_DT,DVA_ENG_IN,DVA_MAX_ENG_DT,EML_POS_RESP_IN,MAX_EML_POS_RESP_DT,MAX_INTRCT_DT,GST_PROMO_DM,ABD_GST_PROMO_DM,AUL_GST_PROMO_DM,DCL_GST_PROMO_DM,DLR_GST_PROMO_DM,DVC_GST_PROMO_DM,WDW_GST_PROMO_DM,GST_PROMO_EM,ABD_GST_PROMO_EM,AUL_GST_PROMO_EM,DCL_GST_PROMO_EM,DLR_GST_PROMO_EM,DVC_GST_PROMO_EM,DVCMBR_GST_PROMO_EM,WDW_GST_PROMO_EM,WDW_GST_PROMO_FBCA,ABD_MAX_PST_NGHT_CNT_2YR,ABD_PST_STY_CNT_2YR,ABD_MAX_PST_NGHT_CNT,AUL_MAX_PST_NGHT_CNT_2YR,AUL_PST_STY_CNT_2YR,AUL_LST_STY_MTH_2YR,AUL_MAX_PST_NGHT_CNT,DCL_LST_STY_CTGY_2YR,DCL_MAX_PST_NGHT_CNT_2YR,DCL_LST_PORT_2YR,DCL_PST_STY_CNT_2YR,DCL_LST_REGN_2YR,DCL_MAX_PST_NGHT_CNT,DCL_PST_STY_HGHST_CTGY,DCL_CSTWY_CLB_STS,DLR_MAX_PST_NGHT_CNT_2YR,DLR_LST_STY_CTGY_2YR,DLR_PST_STY_CNT_2YR,DLR_LST_STY_MTH_2YR,DLR_MAX_PST_NGHT_CNT,DLR_PST_STY_HGHST_CTGY,WDW_MAX_PST_NGHT_CNT_2YR,WDW_LST_STY_CTGY_2YR,WDW_PST_STY_CNT_2YR,WDW_LST_STY_MTH_2YR,WDW_MAX_PST_NGHT_CNT,WDW_PST_STY_HGHST_CTGY,ABD_GTM_VPC,ABD_DAYS_TO_ARVL,ABD_DAYS_TO_ARVL_CTGRY,ABD_FUT_ARVL_MTH,ABD_PST_STY_42_DAY_IN,ABD_LST_STY_DAY_SINCE_CNT,ABD_LST_STY_YRS_SINCE_CTGRY,ABD_RCNT_STY_42_DAY_IN,BCH_GTM_VPC,BCH_DAYS_TO_ARVL,BCH_DAYS_TO_ARVL_CTGRY,BCH_FUT_ARVL_MTH,BCH_PST_STY_42_DAY_IN,BCH_LST_STY_DAY_SINCE_CNT,BCH_LST_STY_YRS_SINCE_CTGRY,BCH_RCNT_STY_42_DAY_IN,WDW_GTM_VPC,WDW_DAYS_TO_ARVL,WDW_DAYS_TO_ARVL_CTGRY,WDW_FUT_ARVL_MTH,WDW_PST_STY_42_DAY_IN,WDW_LST_STY_DAY_SINCE_CNT,WDW_LST_STY_YRS_SINCE_CTGRY,WDW_RCNT_STY_42_DAY_IN,DCL_GTM_VPC,DCL_DAYS_TO_ARVL,DCL_DAYS_TO_ARVL_CTGRY,DCL_FUT_ARVL_MTH,DCL_PST_STY_42_DAY_IN,DCL_LST_STY_DAY_SINCE_CNT,DCL_LST_STY_YRS_SINCE_CTGRY,DCL_RCNT_STY_42_DAY_IN,DLR_GTM_VPC,DLR_DAYS_TO_ARVL,DLR_DAYS_TO_ARVL_CTGRY,DLR_FUT_ARVL_MTH,DLR_PST_STY_42_DAY_IN,DLR_LST_STY_DAY_SINCE_CNT,DLR_LST_STY_YRS_SINCE_CTGRY,DLR_RCNT_STY_42_DAY_IN,AUL_PST_STY_42_DAY_IN,AUL_GTM_VPC,AUL_DAYS_TO_ARVL,AUL_DAYS_TO_ARVL_CTGRY,AUL_FUT_ARVL_MTH,AUL_RCNT_STY_42_DAY_IN,AUL_LST_STY_DAY_SINCE_CNT,AUL_LST_STY_YRS_SINCE_CTGRY,DLR_AP_STATUS,WDW_AP_STATUS,AUL_RCNT_SHOP_IN,AUL_DAYS_SINCE_SHOP,BCH_RCNT_SHOP_IN,BCH_DAYS_SINCE_SHOP,DLR_RCNT_SHOP_IN,DLR_DAYS_SINCE_SHOP,WDW_RCNT_SHOP_IN,WDW_DAYS_SINCE_SHOP,WDW_ACTV_TP_TKT_IN,MVMCP_VALID_IN,MNSSHP_VALID_IN,DLR_ACTV_TP_TKT_IN,CAST_MBR_IN,CAST_MBR_ADDR_IN
{26E5AEED-94E8-49AE-9A9A-6BA8A27D12C2},3378769182,CAFEF00D650200000000000368662378,151173152,9.3074E+15,506781151,519700778,506787789,519707416,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,3/12/19,3/12/19,3/11/19,3/3/19,660610765,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,660623212,3/3/19,3/3/19,G,0,3378769181,3378769182,N,N,N,VA,22150,USA,N,N,N,N,511,"WASHINGTON, DC (HAGRSTWN)",South Atlantic,South,TEEN,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,3/3/19,N,?,N,?,N,?,N,?,N,?,N,?,3/3/19,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{8578F4B2-8187-4AED-A372-3791ECC6F9F3},919418444,CAFEF00D650200000000000382285475,153260249,9.30672E+15,514848584,528269299,511683650,524656767,59235,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,5/16/19,5/19/19,5/17/19,5/15/19,666374304,59235,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,664324418,4/15/19,5/15/19,G,0,3436020863,919418444,N,N,N,NY,10956,USA,N,N,N,N,501,NEW YORK,Mid-Atlantic,Northeast,SENIORS,Y,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,Y,1,4/24/05,0,?,N,N,0,?,Y,2,5/22/19,N,?,N,?,N,?,Y,9/22/04,N,?,Y,2/12/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,8/15/18,N,?,N,?,N,?,N,?,N,?,Y,1/18/19,5/22/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,3,Standard Inside Stateroom,SILVER,?,?,0,?,?,?,7,Deluxe Villa,1,5,7,Deluxe Villa,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,Advocate,?,?,?,N,33,less_one_year,Y,?,?,?,?,Y,5174,4+_years,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{BAF0B3EA-1B42-4174-9598-9E029F091BE5},131647660,CAFEF00D650200000000000375101228,152217666,9.30723E+15,510817323,523781164,509950461,522904439,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,4/30/19,4/30/19,4/29/19,4/7/19,663698087,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,662815376,3/30/19,4/7/19,G,0,3404669670,131647660,N,N,N,NC,27540,USA,N,N,N,N,560,RALEIGH-DURHAM (FAYETVLLE),South Atlantic,South,TWEEN,Y,N,N,N,?,Y,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,Y,1,6/27/16,0,?,N,N,0,?,Y,17,5/21/19,N,?,N,?,N,?,Y,1/21/16,N,?,Y,5/13/19,N,?,N,?,N,?,N,?,N,?,N,?,Y,12/15/19,N,?,N,?,N,?,N,?,N,?,Y,3/9/19,N,?,N,?,N,?,N,?,Y,12/28/11,Y,12/28/11,N,?,N,?,Y,12/28/11,N,?,N,?,Y,12/28/11,N,?,N,?,N,?,N,?,N,?,Y,9/26/13,N,?,Y,6/23/16,Y,3/30/19,N,?,N,?,N,?,N,?,N,?,Y,12/26/18,5/21/19,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,3,Deluxe Oceanview Stateroom with Verandah,SILVER,?,?,0,?,?,?,6,Deluxe Villa,6,12,9,Deluxe Villa,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,Advocate,174,3_TO_6_MONTHS,12,N,34,less_one_year,Y,?,?,?,?,Y,1092,2_years,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,Active,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{57E39509-441F-47B4-BE01-B1486E1A4B70},2080953230,CAFEF00D650200000000000075107942,152150544,7.40153E+15,510588824,523549685,510588823,523549684,61459,7 DAY PARK HOPPER PLUS AGES(10+) EXPIRES,DELTA,6/2/19,6/12/19,4/5/19,4/5/19,663465643,61995,7 DAY PARK HOPPER PLUS AGES(10+) EXPIRES,DELTA,663465642,4/5/19,4/5/19,G,0,2190231653,2080953230,N,N,N,OH,45230,USA,N,N,N,N,515,CINCINNATI,East North Central,Midwest,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,Y,2,6/9/15,Y,1,5/5/05,0,?,N,N,0,?,Y,3,6/8/19,N,?,N,?,Y,11/30/14,Y,8/14/09,N,?,Y,2/12/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,2/24/10,N,?,Y,10/12/13,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,1/1/10,N,?,N,?,N,?,N,?,N,?,Y,1/24/19,6/8/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,4,Deluxe Oceanview Stateroom with Verandah,SILVER,?,?,0,?,?,?,6,Deluxe Villa,1,6,6,Deluxe Villa,?,?,?,?,N,0,?,N,?,?,?,?,Y,1476,4+_years,N,Advocate,?,?,?,N,16,less_one_year,Y,?,?,?,?,Y,5163,4+_years,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,Y,N,N,N,N,N
{0744CE8B-ECE2-44B3-BD64-E3AE0EED80B0},3350838378,CAFEF00D650200000000000361363849,150511108,9.31011E+15,503948485,516837171,501216558,514075037,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,2/1/19,2/4/19,1/31/19,2/5/19,658659201,53944,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,656825180,1/9/19,2/5/19,G,0,3350838377,3350838378,N,N,N,MS,79046-004,BRA,I,N,N,N,?,?,?,?,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,2/1/19,N,?,N,?,N,?,N,?,N,?,N,?,2/1/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{93945D8F-D563-4B80-945D-8FD563DB8018},407928576,CAFEF00D650200000000000045326540,148578369,9.30011E+15,495119092,507911745,493828849,506606454,54582,3 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,11/18/18,11/22/18,11/20/18,11/24/18,652697523,53349,3 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,651654996,11/7/18,11/18/18,G,21.3,1907976845,407928576,N,N,N,TX,75016,USA,N,N,N,N,623,DALLAS-FT. WORTH,West South Central,South,SENIORS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,11/20/17,N,?,N,?,Y,10/13/12,N,?,N,?,Y,11/20/18,N,?,N,?,Y,11/5/18,11/20/18,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,Y,N,N,N,N,N
{B624688E-D473-48B7-ACD7-9D88E6EC139B},438556213,CAFEF00D650200000000000219652283,149198635,7.60133E+15,498067973,510894755,497844380,510668329,53387,7 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,12/18/18,12/27/18,12/18/19,12/15/18,654533837,53387,7 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,654418800,12/13/18,12/15/18,G,0,1516153453,438556213,N,N,N,IN,46278,USA,N,N,N,N,527,INDIANAPOLIS,East North Central,Midwest,YOUNG ADULTS,N,N,Y,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,Y,2,6/29/15,0,?,N,N,0,?,Y,3,12/25/14,N,?,N,?,N,?,Y,12/16/17,N,?,Y,8/21/14,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,9/11/13,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,5/23/14,Y,4/1/12,N,?,N,?,Y,12/17/09,N,?,N,?,N,?,N,?,N,?,Y,10/26/18,10/26/18,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,9,Deluxe Family Oceanview Stateroom with Verandah,SILVER,?,?,0,?,?,?,?,?,0,?,7,Deluxe,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,1642,4+_years,N,?,?,?,?,Y,1456,3_years,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,Active,?,N,?,N,?,N,?,N,?,Y,N,N,N,N,N
{B4849F18-1B7D-43ED-B11D-3F4E2158C6E6},2810183554,CAFEF00D650200000000000037432549,152924970,9.30083E+15,513359445,526563486,512597474,525621564,59242,3 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,6/29/19,7/3/19,6/30/19,4/30/19,665389655,59242,3 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,664925292,4/23/19,4/30/19,G,0,2810183553,2810183554,N,N,N,MS,39571,USA,N,N,N,N,746,BILOXI-GULFPORT,East South Central,South,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,1,6/3/17,N,?,N,?,N,?,N,?,N,?,Y,3/24/19,N,?,N,?,N,?,N,?,N,?,N,?,Y,6/29/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,4/20/17,N,?,N,?,Y,6/2/17,N,?,N,?,Y,4/23/17,3/24/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,6,Value,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,Maximize,5,UNDER_1_WEEK,6,Y,751,2_years,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,Y,N,N,N,N,N
{D12C8446-77AD-400D-8669-32055FFF70D0},1768803796,CAFEF00D650200000000000254663243,149604344,9.30953E+15,499904932,512751837,499462547,512305091,53373,5 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,3/3/19,3/10/19,3/4/19,12/30/18,655711065,53373,5 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,655422211,12/27/18,12/30/18,G,0,3208526255,1768803796,N,N,N,LA,70447,USA,N,N,N,N,622,NEW ORLEANS,West South Central,South,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,3,3/9/19,N,?,N,?,N,?,N,?,N,?,Y,8/2/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,5/30/13,N,?,N,?,Y,9/4/18,N,?,N,?,N,?,N,?,N,?,Y,2/1/19,3/9/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,5,Deluxe Villa,2,3,5,Deluxe Villa,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,107,less_one_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{7E5D11EB-2A73-4FE6-83FC-F8627F824968},3262858657,CAFEF00D650200000000000310479326,148144749,9.30653E+15,492659338,505422384,492652955,505416001,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,10/30/18,10/30/18,10/31/18,10/27/18,650901061,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,650891940,10/27/18,10/27/18,G,0,3262858656,3262858657,N,N,N,MA,2726,USA,N,N,N,N,521,PROVIDENCE-NEW BEDFORD,New England,Northeast,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,11/1/18,N,?,N,?,Y,10/27/18,N,?,N,?,N,?,N,?,N,?,Y,10/28/18,11/1/18,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{D3F552DE-4A3B-400C-A5C4-751B3D31117C},3312290397,CAFEF00D650200000000000350990372,149437634,9.30652E+15,499169124,512009750,498809830,511646667,53367,4 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,11/25/19,12/1/19,12/25/18,12/25/18,655297702,53367,4 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,655035620,12/22/18,12/25/18,G,0,3313414073,3312290397,N,N,N,TX,75033,USA,N,N,N,N,623,DALLAS-FT. WORTH,West South Central,South,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,12/20/18,N,?,N,?,N,?,N,?,N,?,N,?,12/20/18,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,Y,N,N,N,N,N
{2CFBB2CD-67A0-45ED-B85F-C744BCE877F4},418122564,CAFEF00D650200000000000368641780,153952445,7.20653E+15,518083150,531537403,517990365,531443505,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,6/17/19,6/17/19,6/16/19,6/15/19,668414285,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,668221774,6/14/19,6/15/19,G,0,3378704616,418122564,N,N,N,OH,44663,USA,N,N,N,N,510,CLEVELAND-AKRON (CANTON),East North Central,Midwest,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,4,6/17/19,N,?,N,?,N,?,N,?,N,?,Y,3/27/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,12/26/07,Y,12/26/07,N,?,N,?,N,?,N,?,N,?,N,?,Y,3/3/19,N,?,N,?,N,?,N,?,N,?,N,?,6/17/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,4,Deluxe,4,6,4,Deluxe,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,Advocate,?,?,?,N,7,less_one_year,Y,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
